shipment_id,sales_id,product_id,quantity_sold,date
6085,6787,18,10,2024-01-04
6086,6788,28,6,2024-08-27
6087,6789,63,5,2024-04-08
6088,6790,78,20,2024-01-16
6089,6791,7,19,2024-04-26
6090,6792,4,17,2024-11-14
6091,6793,9,3,2024-11-10
6092,6794,27,6,2024-01-23
6093,6795,9,1,2024-10-03
6094,6796,29,20,2024-12-30
6095,6798,13,3,2024-01-09
6096,6799,35,2,2024-04-06
6097,6800,56,3,2024-03-04
6098,6801,27,2,2024-11-23
6099,6802,94,1,2024-03-08
6100,6804,27,12,2024-09-22
6101,6805,31,25,2024-08-13
6102,6806,9,8,2024-08-18
6103,6808,37,8,2024-06-27
6104,6809,82,3,2024-04-07
6105,6810,17,6,2024-10-01
6106,6811,29,1,2024-06-03
6107,6812,84,6,2024-01-05
6108,6813,37,9,2024-01-23
6109,6814,36,1,2024-06-10
6110,6815,68,3,2024-10-01
6111,6816,63,3,2024-01-24
6112,6817,35,6,2024-02-12
6113,6818,63,1,2024-04-16
6114,6819,9,21,2024-07-14
6115,6820,29,2,2024-03-02
6116,6822,8,10,2024-02-01
6117,6823,78,7,2024-08-07
6118,6824,25,6,2024-08-29
6119,6826,99,21,2024-11-19
6120,6828,17,3,2024-04-29
6121,6830,20,5,2024-08-09
6122,6831,61,1,2024-11-14
6123,6832,23,9,2024-03-10
6124,6833,9,2,2024-11-27
6125,6834,2,5,2024-02-19
6126,6835,27,4,2024-12-28
6127,6836,34,4,2024-06-23
6128,6837,16,6,2024-08-09
6129,6838,56,6,2024-08-12
6130,6839,28,1,2024-08-01
6131,6841,63,12,2024-12-31
6132,6842,63,1,2024-10-17
6133,6843,56,7,2024-10-16
6134,6844,56,11,2024-05-28
6135,6845,28,4,2024-01-08
6136,6846,27,17,2024-09-07
6137,6847,28,5,2024-04-30
6138,6849,75,2,2024-02-08
6139,6850,39,19,2024-11-15
6140,6852,46,9,2024-03-17
6141,6853,28,3,2024-07-29
6142,6854,28,11,2024-04-07
6143,6855,57,5,2024-03-29
6144,6856,17,11,2024-09-29
6145,6857,73,27,2024-11-28
6146,6858,43,4,2024-05-09
6147,6860,11,7,2024-08-21
6148,6861,85,8,2024-12-21
6149,6862,2,7,2024-11-05
6150,6863,29,6,2024-06-29
6151,6864,2,3,2024-08-13
6152,6865,9,23,2024-01-19
6153,6866,29,9,2024-12-29
6154,6867,30,3,2024-11-11
6155,6868,66,3,2024-07-29
6156,6869,74,8,2024-11-27
6157,6870,47,12,2024-12-05
6158,6871,94,11,2024-01-19
6159,6872,56,5,2024-02-28
6160,6873,68,5,2024-10-13
6161,6874,63,2,2024-02-11
6162,6875,27,13,2024-02-28
6163,6876,29,2,2024-11-22
6164,6877,63,2,2024-12-23
6165,6878,63,10,2024-04-27
6166,6879,3,3,2024-10-21
6167,6880,63,16,2024-03-25
6168,6881,29,7,2024-01-14
6169,6882,57,3,2024-12-07
6170,6883,28,10,2024-06-07
6171,6884,54,10,2024-12-08
6172,6885,23,4,2024-08-21
6173,6886,69,3,2024-02-14
6174,6887,63,3,2024-07-11
6175,6888,44,1,2024-11-07
6176,6890,27,5,2024-11-30
6177,6891,16,9,2024-11-01
6178,6892,63,5,2024-10-16
6179,6893,27,8,2024-01-22
6180,6894,55,4,2024-07-29
6181,6897,63,19,2024-06-09
6182,6898,1,9,2024-02-19
6183,6899,40,1,2024-04-29
6184,6900,47,4,2024-10-06
6185,6901,29,18,2024-03-25
6186,6902,57,1,2024-04-27
6187,6903,9,5,2024-12-05
6188,6904,84,9,2024-06-07
6189,6905,60,17,2024-07-30
6190,6906,29,13,2024-11-24
6191,6908,43,5,2024-09-20
6192,6909,49,3,2024-08-21
6193,6910,33,17,2024-04-22
6194,6911,27,15,2024-04-25
6195,6912,20,3,2024-09-05
6196,6914,56,3,2024-01-18
6197,6915,63,4,2024-05-15
6198,6916,56,15,2024-12-07
6199,6917,1,4,2024-02-19
6200,6918,29,28,2024-08-29
6201,6919,80,2,2024-11-21
6202,6920,56,2,2024-05-31
6203,6921,84,1,2024-11-24
6204,6922,28,16,2024-11-11
6205,6923,96,17,2024-04-25
6206,6924,87,18,2024-11-14
6207,6925,14,4,2024-06-07
6208,6926,31,3,2024-08-06
6209,6927,29,28,2024-01-25
6210,6928,9,4,2024-01-27
6211,6929,9,7,2024-05-03
6212,6930,45,5,2024-08-11
6213,6931,55,9,2024-12-16
6214,6932,51,3,2024-03-02
6215,6937,44,12,2024-05-24
6216,6938,86,1,2024-02-13
6217,6939,77,6,2024-11-05
6218,6940,94,15,2024-12-22
6219,6941,29,3,2024-10-20
6220,6942,28,2,2024-01-17
6221,6943,44,8,2024-02-11
6222,6944,27,5,2024-10-10
6223,6946,56,2,2024-03-25
6224,6947,38,19,2024-05-08
6225,6948,52,3,2024-04-05
6226,6949,77,10,2024-12-17
6227,6950,9,10,2024-05-09
6228,6951,60,3,2024-08-09
6229,6952,40,5,2024-05-06
6230,6953,13,1,2024-03-08
6231,6954,63,5,2024-06-03
6232,6955,62,4,2024-11-22
6233,6956,100,4,2024-04-22
6234,6957,95,18,2024-04-25
6235,6958,9,3,2024-02-03
6236,6959,13,16,2024-01-16
6237,6960,29,14,2024-11-03
6238,6961,27,14,2024-10-18
6239,6962,20,4,2024-03-16
6240,6964,27,5,2024-09-02
6241,6965,65,4,2024-06-30
6242,6966,63,5,2024-06-26
6243,6967,48,1,2024-07-06
6244,6968,63,9,2024-06-21
6245,6969,93,7,2024-01-18
6246,6970,56,6,2024-09-30
6247,6971,29,11,2024-04-10
6248,6972,25,3,2024-06-10
6249,6973,31,24,2024-06-05
6250,6974,9,16,2024-10-27
6251,6975,94,2,2024-05-14
6252,6976,72,6,2024-02-09
6253,6977,29,7,2024-01-18
6254,6978,56,1,2024-12-10
6255,6979,29,1,2024-12-06
6256,6980,97,10,2024-04-16
6257,6981,28,1,2024-06-11
6258,6982,9,8,2024-10-16
6259,6983,27,1,2024-08-11
6260,6984,56,9,2024-08-03
6261,6985,15,3,2024-02-10
6262,6986,56,1,2024-12-07
6263,6987,56,9,2024-04-20
6264,6988,47,23,2024-04-08
6265,6989,27,30,2024-03-15
6266,6990,29,2,2024-08-13
6267,6991,4,7,2024-06-08
6268,6992,29,1,2024-04-11
6269,6993,63,5,2024-08-24
6270,6994,99,4,2024-11-10
6271,6995,85,27,2024-04-12
6272,6996,11,4,2024-07-10
6273,6997,9,2,2024-06-03
6274,6998,6,3,2024-03-12
6275,6999,58,5,2024-11-21
6276,7000,29,1,2024-10-30
6277,7001,95,5,2024-06-14
6278,7002,28,15,2024-09-09
6279,7003,48,3,2024-06-07
6280,7004,9,10,2024-07-03
6281,7005,28,29,2024-02-19
6282,7006,67,10,2024-01-21
6283,7007,28,14,2024-07-08
6284,7008,63,7,2024-09-12
6285,7009,25,1,2024-04-12
6286,7010,47,30,2024-08-17
6287,7011,22,4,2024-02-26
6288,7012,94,1,2024-12-10
6289,7013,9,7,2024-05-30
6290,7014,27,1,2024-03-06
6291,7015,9,10,2024-08-07
6292,7016,38,1,2024-03-31
6293,7017,54,3,2024-02-18
6294,7018,16,2,2024-11-17
6295,7019,50,10,2024-12-06
6296,7020,40,15,2024-04-12
6297,7021,63,7,2024-01-11
6298,7022,99,3,2024-10-04
6299,7023,63,3,2024-04-12
6300,7024,58,4,2024-11-27
6301,7025,9,2,2024-11-28
6302,7026,87,12,2024-02-07
6303,7028,100,5,2024-12-11
6304,7029,9,3,2024-05-12
6305,7030,56,15,2024-02-12
6306,7032,53,3,2024-09-01
6307,7033,94,4,2024-08-31
6308,7034,5,23,2024-02-28
6309,7035,28,30,2024-06-07
6310,7036,90,20,2025-01-01
6311,7037,29,1,2024-03-01
6312,7038,9,3,2024-08-11
6313,7039,88,20,2024-06-07
6314,7041,28,3,2024-08-20
6315,7042,30,16,2024-12-30
6316,7043,27,4,2024-11-23
6317,7044,9,5,2024-12-09
6318,7045,27,3,2024-08-29
6319,7046,2,3,2024-09-28
6320,7047,56,4,2024-07-11
6321,7048,28,4,2024-05-18
6322,7049,56,4,2024-09-14
6323,7050,8,12,2024-06-04
6324,7051,3,14,2024-04-24
6325,7052,82,3,2024-09-21
6326,7053,27,10,2024-02-09
6327,7054,93,2,2024-03-04
6328,7055,44,9,2024-03-08
6329,7056,28,4,2024-10-17
6330,7057,63,10,2024-09-17
6331,7059,9,27,2024-11-21
6332,7060,40,15,2024-07-11
6333,7061,51,2,2024-12-17
6334,7062,69,4,2024-10-06
6335,7063,45,9,2024-01-23
6336,7064,20,8,2024-10-30
6337,7065,56,7,2024-06-16
6338,7066,29,2,2024-05-23
6339,7067,29,12,2024-01-03
6340,7068,53,8,2024-05-20
6341,7069,11,8,2024-07-31
6342,7070,47,10,2024-09-13
6343,7071,15,3,2024-08-25
6344,7072,19,13,2024-09-10
6345,7073,27,30,2024-12-03
6346,7074,5,8,2024-12-19
6347,7075,56,28,2024-09-17
6348,7076,77,4,2024-10-07
6349,7077,49,14,2024-02-15
6350,7078,74,1,2024-08-06
6351,7079,29,15,2024-06-11
6352,7080,94,5,2024-03-13
6353,7081,27,4,2024-11-03
6354,7082,84,5,2024-09-29
6355,7083,28,15,2024-05-28
6356,7084,97,2,2024-11-16
6357,7085,27,5,2024-10-12
6358,7086,24,4,2024-04-29
6359,7087,2,1,2024-02-27
6360,7088,32,5,2024-03-06
6361,7089,98,16,2024-08-28
6362,7090,37,3,2024-07-20
6363,7091,26,4,2024-04-25
6364,7092,97,5,2024-03-01
6365,7093,9,3,2024-02-05
6366,7094,40,6,2024-11-10
6367,7095,9,2,2024-06-09
6368,7096,66,2,2024-11-02
6369,7097,58,4,2024-11-21
6370,7098,82,29,2024-09-24
6371,7099,9,8,2024-09-05
6372,7100,83,14,2024-03-27
6373,7101,56,11,2024-02-16
6374,7102,17,1,2024-03-29
6375,7103,32,14,2024-08-28
6376,7104,34,3,2024-05-19
6377,7105,27,1,2024-12-20
6378,7106,99,5,2024-02-17
6379,7107,29,13,2024-11-24
6380,7108,28,5,2024-06-02
6381,7109,9,1,2024-10-26
6382,7110,96,1,2024-06-22
6383,7111,9,4,2024-10-25
6384,7112,66,1,2024-11-23
6385,7113,69,4,2024-02-22
6386,7114,56,3,2024-07-20
6387,7115,27,6,2024-04-16
6388,7116,33,23,2024-05-17
6389,7117,56,11,2024-05-20
6390,7118,75,2,2024-12-21
6391,7119,28,3,2024-12-25
6392,7120,29,4,2024-10-23
6393,7121,81,3,2024-09-21
6394,7122,27,2,2024-10-24
6395,7123,27,4,2024-02-16
6396,7124,63,3,2024-05-10
6397,7125,69,9,2024-03-10
6398,7126,68,1,2024-06-29
6399,7127,7,2,2024-03-30
6400,7128,57,8,2024-05-25
6401,7129,64,5,2025-01-08
6402,7130,90,13,2024-07-28
6403,7131,81,7,2024-02-22
6404,7132,23,8,2024-06-12
6405,7133,28,2,2024-04-15
6406,7134,47,3,2024-12-16
6407,7135,13,4,2024-07-22
6408,7136,63,1,2024-05-27
6409,7137,29,4,2024-09-23
6410,7138,27,1,2024-10-08
6411,7139,27,7,2024-05-20
6412,7141,51,3,2024-05-26
6413,7142,35,24,2024-12-06
6414,7143,21,2,2024-08-12
6415,7144,27,2,2024-01-08
6416,7145,29,5,2024-07-29
6417,7146,92,5,2025-01-11
6418,7147,97,9,2024-11-05
6419,7148,9,25,2024-08-20
6420,7149,24,1,2024-11-09
6421,7150,27,11,2024-04-26
6422,7151,31,22,2024-12-17
6423,7152,19,3,2024-12-22
6424,7153,56,2,2024-02-08
6425,7154,27,13,2024-09-01
6426,7155,73,10,2024-03-19
6427,7156,23,3,2024-07-06
6428,7157,56,5,2024-05-10
6429,7158,4,17,2024-07-31
6430,7159,63,2,2024-10-25
6431,7160,7,3,2024-08-31
6432,7161,28,7,2024-08-31
6433,7162,81,17,2024-09-01
6434,7164,47,8,2024-04-20
6435,7165,28,22,2024-04-13
6436,7166,29,6,2024-11-16
6437,7167,53,8,2024-05-22
6438,7168,63,19,2024-03-17
6439,7169,63,2,2024-04-04
6440,7170,71,9,2024-04-10
6441,7171,46,10,2024-06-30
6442,7172,31,4,2024-11-27
6443,7173,83,4,2024-02-01
6444,7174,63,3,2024-11-08
6445,7175,48,5,2024-07-31
6446,7176,71,11,2024-09-13
6447,7178,16,7,2024-01-15
6448,7179,71,2,2024-10-18
6449,7180,60,2,2024-04-26
6450,7181,28,2,2024-08-26
6451,7182,73,11,2024-11-11
6452,7183,28,5,2024-04-29
6453,7184,22,6,2024-08-02
6454,7185,29,12,2024-10-18
6455,7186,28,27,2024-03-05
6456,7187,39,3,2024-06-09
6457,7188,94,18,2024-09-21
6458,7189,9,6,2024-04-06
6459,7190,92,2,2024-12-10
6460,7191,22,10,2024-04-20
6461,7192,62,13,2024-04-04
6462,7193,97,4,2024-03-03
6463,7194,44,1,2024-12-14
6464,7195,29,5,2024-07-04
6465,7196,59,30,2024-05-20
6466,7197,63,2,2024-10-12
6467,7198,9,7,2024-01-08
6468,7199,27,3,2024-10-09
6469,7200,68,11,2024-12-31
6470,7201,27,12,2024-03-09
6471,7202,60,8,2024-03-05
6472,7203,27,8,2024-09-28
6473,7204,67,9,2024-04-29
6474,7205,97,3,2024-08-25
6475,7206,27,8,2024-10-18
6476,7207,69,5,2024-03-29
6477,7208,42,16,2024-11-30
6478,7209,73,7,2024-01-18
6479,7210,41,18,2024-05-19
6480,7211,27,23,2024-03-20
6481,7212,9,14,2024-09-07
6482,7213,59,2,2024-05-20
6483,7214,60,3,2024-09-13
6484,7215,56,5,2024-07-01
6485,7216,74,5,2024-05-04
6486,7217,63,21,2024-12-16
6487,7218,27,2,2024-01-16
6488,7219,19,29,2024-07-22
6489,7220,29,17,2024-10-20
6490,7221,64,3,2024-08-17
6491,7222,63,7,2024-07-31
6492,7223,9,1,2024-12-13
6493,7224,27,3,2024-06-12
6494,7225,9,30,2024-07-01
6495,7227,29,15,2024-11-27
6496,7228,29,2,2024-12-11
6497,7229,9,15,2024-11-28
6498,7230,80,3,2024-05-16
6499,7231,27,16,2024-05-26
6500,7233,56,6,2024-09-07
6501,7234,71,5,2024-10-14
6502,7235,9,3,2024-10-18
6503,7236,56,18,2024-12-28
6504,7237,99,2,2024-05-31
6505,7238,95,14,2024-11-10
6506,7239,63,1,2024-01-14
6507,7241,63,7,2024-03-25
6508,7242,7,2,2024-08-23
6509,7243,28,27,2024-05-14
6510,7244,12,17,2024-04-02
6511,7245,27,5,2024-04-29
6512,7247,47,8,2024-12-23
6513,7248,6,5,2024-11-01
6514,7249,95,3,2024-06-20
6515,7250,63,5,2024-07-04
6516,7251,95,4,2024-10-24
6517,7253,63,13,2024-06-13
6518,7254,56,9,2024-06-13
6519,7255,31,12,2024-02-02
6520,7258,37,3,2024-03-24
6521,7259,83,1,2024-09-01
6522,7260,63,2,2024-01-30
6523,7261,69,9,2024-08-31
6524,7262,47,18,2024-08-09
6525,7263,56,5,2024-04-26
6526,7264,5,5,2024-02-05
6527,7265,27,3,2024-02-16
6528,7266,56,3,2024-02-25
6529,7267,42,2,2024-03-14
6530,7269,72,7,2024-05-25
6531,7270,66,18,2024-11-27
6532,7271,27,3,2024-05-14
6533,7272,27,25,2024-11-02
6534,7273,68,1,2024-08-20
6535,7274,70,24,2024-12-11
6536,7275,65,15,2024-05-09
6537,7276,28,5,2024-10-19
6538,7277,56,12,2024-04-06
6539,7279,24,4,2024-04-07
6540,7280,74,5,2024-09-21
6541,7282,63,8,2024-01-26
6542,7283,28,8,2024-02-28
6543,7284,99,1,2024-11-29
6544,7285,79,6,2024-10-16
6545,7286,27,5,2024-12-30
6546,7287,63,4,2024-03-31
6547,7289,21,3,2024-10-07
6548,7291,63,7,2024-01-07
6549,7292,32,9,2024-11-07
6550,7294,7,15,2024-10-19
6551,7295,68,4,2024-11-22
6552,7296,63,4,2024-02-10
6553,7297,46,12,2024-06-01
6554,7298,84,16,2024-10-24
6555,7299,9,10,2024-06-23
6556,7300,60,2,2024-02-26
6557,7301,56,6,2024-07-09
6558,7303,24,12,2024-12-14
6559,7304,23,22,2024-12-01
6560,7305,63,1,2024-10-13
6561,7307,29,3,2024-09-05
6562,7308,20,1,2024-11-06
6563,7309,56,12,2024-12-08
6564,7310,29,17,2024-04-15
6565,7311,56,4,2024-11-04
6566,7312,61,20,2024-01-22
6567,7313,27,17,2024-10-18
6568,7314,9,22,2024-07-29
6569,7315,28,6,2024-10-16
6570,7316,56,1,2024-06-07
6571,7317,27,3,2024-02-13
6572,7318,55,9,2024-10-09
6573,7319,1,28,2024-03-09
6574,7320,28,20,2024-03-30
6575,7321,24,25,2024-06-04
6576,7322,45,3,2024-11-05
6577,7323,63,10,2024-05-10
6578,7324,53,14,2024-04-16
6579,7325,81,10,2024-02-10
6580,7326,9,4,2024-03-03
6581,7327,9,1,2024-01-11
6582,7328,55,16,2024-01-17
6583,7329,9,18,2024-01-11
6584,7331,29,3,2024-01-18
6585,7332,14,25,2024-07-23
6586,7333,28,3,2024-03-19
6587,7334,13,3,2024-02-12
6588,7335,56,3,2024-12-26
6589,7336,40,6,2024-10-31
6590,7338,63,1,2024-02-16
6591,7339,56,20,2024-04-08
6592,7340,83,4,2024-03-24
6593,7341,17,5,2024-07-13
6594,7342,43,4,2024-06-04
6595,7343,93,7,2024-12-31
6596,7344,29,4,2024-08-14
6597,7345,46,4,2024-12-24
6598,7347,30,1,2024-07-11
6599,7348,56,5,2024-03-26
6600,7349,80,26,2024-07-05
6601,7350,9,5,2024-10-05
6602,7351,17,4,2024-03-29
6603,7352,89,5,2024-05-29
6604,7354,9,1,2024-11-21
6605,7355,70,1,2024-01-15
6606,7357,63,12,2024-10-27
6607,7358,28,3,2024-06-26
6608,7359,28,3,2024-10-31
6609,7360,75,5,2024-02-22
6610,7361,29,5,2024-07-15
6611,7362,27,27,2024-06-14
6612,7363,28,23,2024-04-18
6613,7364,29,14,2024-04-01
6614,7365,63,26,2024-09-25
6615,7366,28,3,2024-06-30
6616,7367,4,3,2024-09-25
6617,7368,27,9,2024-11-21
6618,7369,59,5,2024-01-28
6619,7370,94,8,2024-05-29
6620,7371,9,3,2024-08-27
6621,7372,80,4,2024-04-07
6622,7373,29,9,2024-10-31
6623,7374,71,3,2024-10-25
6624,7376,97,5,2024-02-02
6625,7377,35,5,2024-07-25
6626,7378,28,1,2024-12-10
6627,7379,49,4,2024-01-19
6628,7380,63,3,2024-03-23
6629,7381,59,28,2024-05-22
6630,7382,56,26,2024-07-17
6631,7383,9,5,2024-01-03
6632,7384,54,4,2024-03-11
6633,7386,1,8,2025-01-03
6634,7387,63,9,2024-05-30
6635,7389,88,9,2024-09-27
6636,7390,29,4,2024-09-27
6637,7391,4,5,2024-04-21
6638,7392,70,4,2024-09-16
6639,7393,97,2,2024-11-19
6640,7394,13,1,2024-07-13
6641,7395,27,5,2024-01-06
6642,7396,93,10,2024-03-25
6643,7397,94,30,2024-10-14
6644,7398,31,18,2024-12-05
6645,7399,29,3,2024-12-03
6646,7400,88,4,2024-12-01
6647,7401,63,10,2024-05-21
6648,7402,29,3,2024-06-19
6649,7403,9,26,2024-02-20
6650,7404,28,2,2024-11-17
6651,7405,27,10,2024-09-29
6652,7406,67,27,2024-03-06
6653,7407,31,2,2024-08-27
6654,7409,9,8,2024-07-09
6655,7411,75,3,2024-05-10
6656,7412,95,1,2024-09-08
6657,7414,9,2,2024-12-26
6658,7415,90,13,2024-10-16
6659,7417,63,3,2024-08-14
6660,7418,27,4,2024-12-02
6661,7419,74,30,2024-08-24
6662,7420,78,3,2024-08-25
6663,7421,98,9,2024-07-27
6664,7422,25,6,2024-11-22
6665,7423,16,10,2024-06-24
6666,7424,56,22,2024-07-25
6667,7425,18,5,2024-10-05
6668,7426,92,1,2024-06-16
6669,7427,10,3,2024-11-13
6670,7428,29,6,2024-01-28
6671,7429,28,2,2024-07-17
6672,7430,86,7,2024-03-02
6673,7431,25,20,2024-06-19
6674,7432,99,1,2024-03-21
6675,7433,56,2,2024-10-13
6676,7434,9,1,2024-07-09
6677,7435,1,5,2024-02-06
6678,7436,80,8,2024-06-30
6679,7437,15,13,2024-12-16
6680,7439,29,28,2024-08-08
6681,7440,27,3,2024-07-29
6682,7441,63,5,2024-10-26
6683,7443,2,19,2024-02-27
6684,7444,34,30,2024-11-01
6685,7445,9,5,2024-08-10
6686,7446,28,8,2024-12-04
6687,7447,90,14,2024-07-07
6688,7448,48,1,2024-11-05
6689,7449,86,27,2024-09-09
6690,7450,29,2,2024-10-28
6691,7451,70,4,2024-05-26
6692,7452,31,2,2024-07-19
6693,7453,35,26,2024-02-10
6694,7454,9,13,2024-10-11
6695,7455,63,3,2024-10-01
6696,7456,63,27,2024-06-21
6697,7458,9,1,2024-06-22
6698,7459,29,1,2024-10-22
6699,7460,28,3,2024-05-27
6700,7461,56,4,2024-10-20
6701,7462,84,7,2024-11-12
6702,7463,84,17,2024-04-22
6703,7464,28,2,2024-12-09
6704,7465,27,3,2024-02-03
6705,7466,9,8,2024-12-21
6706,7467,1,29,2024-11-22
6707,7469,28,22,2024-06-07
6708,7470,63,13,2024-06-25
6709,7471,36,1,2024-06-16
6710,7472,28,2,2024-09-12
6711,7473,100,8,2024-03-15
6712,7474,30,7,2024-10-25
6713,7475,62,29,2024-11-03
6714,7476,72,12,2024-10-22
6715,7477,7,2,2024-12-04
6716,7478,63,10,2024-08-12
6717,7479,56,6,2024-04-19
6718,7480,54,5,2024-06-04
6719,7481,63,2,2024-02-22
6720,7482,29,1,2024-09-24
6721,7483,34,3,2024-10-29
6722,7484,56,2,2024-04-20
6723,7485,45,3,2024-10-26
6724,7486,27,17,2024-07-03
6725,7488,76,18,2024-06-02
6726,7489,52,1,2024-07-22
6727,7490,29,16,2024-10-26
6728,7491,28,2,2024-01-05
6729,7492,8,9,2024-06-14
6730,7493,7,4,2024-10-19
6731,7494,15,5,2024-07-23
6732,7495,50,12,2024-03-15
6733,7496,2,3,2024-04-13
6734,7497,63,7,2024-04-18
6735,7498,80,5,2024-05-03
6736,7499,63,5,2024-08-05
6737,7500,9,5,2024-07-10
6738,7501,41,9,2024-11-24
6739,7502,20,27,2024-11-03
6740,7503,95,4,2024-10-06
6741,7504,29,8,2024-06-29
6742,7505,2,1,2024-01-02
6743,7506,18,5,2024-12-25
6744,7507,27,1,2024-02-20
6745,7508,24,17,2024-09-29
6746,7509,56,24,2024-04-07
6747,7510,71,3,2024-08-18
6748,7511,69,4,2024-02-16
6749,7512,43,2,2024-08-31
6750,7513,63,21,2024-11-01
6751,7514,56,23,2024-10-02
6752,7515,96,10,2024-09-14
6753,7516,38,11,2024-02-10
6754,7517,28,2,2024-09-04
6755,7518,27,25,2024-08-06
6756,7520,93,23,2024-11-23
6757,7521,66,7,2024-03-24
6758,7522,66,1,2024-12-10
6759,7523,9,20,2024-10-30
6760,7524,26,15,2024-08-29
6761,7525,48,21,2024-12-22
6762,7528,27,10,2024-07-15
6763,7529,29,18,2024-02-14
6764,7530,29,5,2024-12-08
6765,7531,28,3,2024-04-09
6766,7532,63,2,2024-01-10
6767,7533,63,6,2024-03-11
6768,7534,18,7,2024-02-04
6769,7535,25,12,2024-04-01
6770,7536,56,1,2024-05-17
6771,7537,14,2,2024-05-16
6772,7539,29,5,2024-05-11
6773,7540,28,12,2024-08-02
6774,7541,7,6,2024-09-15
6775,7542,34,24,2024-09-16
6776,7543,59,18,2024-01-20
6777,7544,47,4,2024-03-07
6778,7545,72,1,2024-07-03
6779,7546,49,4,2024-09-18
6780,7547,32,16,2024-08-28
6781,7548,87,14,2024-11-08
6782,7550,16,4,2024-06-27
6783,7551,60,9,2024-06-11
6784,7552,56,4,2024-10-14
6785,7553,27,2,2024-12-09
6786,7554,47,25,2024-01-02
6787,7555,28,18,2024-04-27
6788,7556,56,30,2024-12-16
6789,7557,9,1,2024-02-05
6790,7558,15,6,2024-10-14
6791,7559,36,7,2024-12-11
6792,7560,7,6,2024-07-03
6793,7561,27,5,2024-11-21
6794,7562,9,1,2024-05-06
6795,7563,88,4,2024-06-26
6796,7564,74,2,2024-03-16
6797,7565,74,3,2024-04-03
6798,7566,28,10,2024-09-23
6799,7567,58,3,2024-08-29
6800,7569,74,10,2024-03-20
6801,7570,27,24,2024-12-14
6802,7571,6,30,2024-03-27
6803,7572,29,13,2024-04-06
6804,7573,62,6,2024-06-17
6805,7574,15,6,2024-10-17
6806,7575,69,14,2024-07-04
6807,7577,75,2,2024-08-31
6808,7578,49,4,2024-04-20
6809,7579,9,2,2024-02-03
6810,7580,80,14,2024-08-23
6811,7581,7,6,2024-07-25
6812,7583,91,14,2024-05-10
6813,7584,10,2,2024-09-25
6814,7585,56,20,2024-05-17
6815,7586,27,2,2024-04-04
6816,7588,27,13,2024-12-13
6817,7589,69,26,2024-07-17
6818,7590,29,3,2024-05-26
6819,7592,88,5,2024-06-16
6820,7593,9,6,2024-02-08
6821,7594,52,5,2024-11-28
6822,7595,91,4,2024-01-15
6823,7596,29,16,2024-09-05
6824,7597,25,4,2024-01-11
6825,7599,28,1,2024-05-18
6826,7600,28,17,2024-12-10
6827,7601,29,29,2024-03-16
6828,7602,27,3,2024-11-30
6829,7603,28,26,2024-06-10
6830,7604,60,16,2024-08-28
6831,7605,59,2,2024-07-31
6832,7606,9,4,2024-05-08
6833,7607,37,18,2024-05-16
6834,7609,64,8,2024-11-19
6835,7610,63,2,2024-04-09
6836,7611,28,2,2024-05-08
6837,7612,56,8,2024-06-16
6838,7613,28,28,2024-10-10
6839,7614,29,18,2024-04-26
6840,7615,63,4,2024-07-16
6841,7616,56,28,2024-09-01
6842,7617,47,3,2024-06-22
6843,7618,9,1,2024-08-06
6844,7619,80,14,2024-01-08
6845,7620,26,3,2024-11-07
6846,7621,9,5,2024-03-08
6847,7622,93,6,2024-07-02
6848,7623,74,10,2024-10-23
6849,7624,28,11,2024-11-26
6850,7625,36,1,2024-07-13
6851,7626,28,5,2024-06-01
6852,7627,28,5,2024-03-04
6853,7629,32,3,2024-03-06
6854,7630,1,27,2024-07-21
6855,7631,56,10,2024-02-28
6856,7632,27,5,2024-08-09
6857,7633,63,8,2024-03-30
6858,7634,28,12,2024-08-14
6859,7636,56,5,2024-02-15
6860,7637,32,23,2024-11-09
6861,7638,94,4,2024-12-21
6862,7639,30,11,2024-07-03
6863,7642,94,1,2024-07-29
6864,7643,34,2,2024-10-08
6865,7644,68,11,2024-10-04
6866,7645,27,5,2024-04-11
6867,7646,34,3,2024-03-17
6868,7648,54,1,2024-04-30
6869,7649,29,2,2024-09-21
6870,7650,78,4,2024-10-02
6871,7653,62,24,2024-09-11
6872,7654,67,1,2024-01-17
6873,7655,56,24,2024-01-12
6874,7656,81,8,2024-11-05
6875,7658,79,23,2024-06-26
6876,7659,29,3,2024-01-10
6877,7660,18,3,2024-08-15
6878,7661,21,5,2024-12-23
6879,7662,27,9,2024-02-14
6880,7663,20,5,2024-09-29
6881,7664,9,2,2024-07-17
6882,7665,56,18,2024-12-13
6883,7666,50,7,2024-02-24
6884,7667,56,4,2024-09-11
6885,7669,19,1,2024-05-04
6886,7670,47,6,2024-09-18
6887,7672,55,1,2024-08-17
6888,7673,29,12,2024-08-16
6889,7674,67,2,2024-05-22
6890,7675,92,4,2024-07-10
6891,7676,29,3,2024-12-02
6892,7677,9,2,2024-11-11
6893,7678,76,8,2024-11-21
6894,7679,63,5,2024-02-18
6895,7680,57,5,2024-09-29
6896,7681,29,7,2024-04-30
6897,7682,27,7,2024-05-17
6898,7683,14,20,2024-04-11
6899,7685,19,5,2024-03-28
6900,7686,14,2,2024-09-30
6901,7687,66,16,2024-08-14
6902,7688,76,10,2024-04-06
6903,7689,42,13,2024-05-11
6904,7690,99,1,2024-12-30
6905,7691,28,1,2024-04-11
6906,7692,52,16,2024-04-24
